Id,Tweet,Hate,Fake
3271,Tablighi wale permission maang rhe lockdown ke baad ki hame ghar jane do usi me wo samne aaye aur usse dikha ke bachna cha rhe unn Tablighi ko corona tha toh agar unhe permission de di jati,0,0
1553,Jab yahi tabligi jamaat wale ghum ghum kar corona faila rahe the tab to tujhe chullu bhar paani me dub kar mar jaana chahiye tha Sharm to hai nahi tumhe,1,1
6839,Mahakal bless you,0,0
5988,Sabse latest dharm ko khatra h baki sab dharmo se,0,0
3872,Hindutva ko badnam kar raha haiab Hindu festivals ke baad Hindu shaadi ko bhi badnaam kara ja raha haiHindusUnderAttack,1,1
3403,Shaheen bagh se kya problem hai seedhe seedhe kahiye aap ki problem kya haiKbhi modiji ki manohar kahaniya sunate the ab palti mare phir jis din badlaw hoga fir paltoge,1,0
980,Corona se jyada mahamari toh ye jamaat wale log hai Inko bhejo pakistaan inke jinna ke pass,1,1
2656,Ye Jamaat aur aise jihaadi soch walo k chakr me na sirf hum Corona se harenge sath hi economy bhi doob jaega aur police doctrs ka manobal tutega Home Minister hone k nate ji aap strong action li jiye kyunki jo log ghr me hain unki Naukri khatre me hai Thank you,1,1
1848,Lgta hai raja singh bhi tablighi jamat ka hi sadast hai tbhi to wo crona jehad mashal yatra nikal kr kr rha h Rohit g apki kya ray h Raja singh desh bhakt h ya is mahamari me corona jehad ka ek sadast,1,1
7424,Tit for tatRakesh tikait ko bhi kootna tha,1,0
5808,se pooch ke bataao na woh nano GPS chip wale 2000 ke note kab aaenge ATM me,0,1
5744,Par Tihari jiMujhe to abhi tak 2000 note mein Nano gps chip nhi mila bhaiyakiya kare,0,0
5951,Mera moot islam ki maa ki cSamjh gye to thik,1,0
4744,Hdd hai andhbhakti ki bhi dimaag mein gobar bhraa hai andhbhakto keeyehh nhi smjee gyee fake id bna bna kee farmer protest ko bdnaam krr rahhey hai,1,0
1103,Anjna ji kiya tabligi jamaat se hi ho rha Corona aur jo mandir me ektatha ho unse nhi hota kuchh to sharm kro,1,1
3277,Mamta ji yeh saale alkayda jihadi tablighi jamaat wale ke kaaran hi faila hai corona virus Jaankar failaya hai un gaddaron ne Aur saale corona failane ke baad bhi besharam saale nurse aur pol,1,1
4853,Lde boycott sirf pathaan me nh hua tha Laal sing amp bramhaastra me bhi hua tha wo dono q chid gy lde,0,0
5946,Islam koi mazhab nehi maujhub hai Randy khana hai aur aurat hi isko defend karne jyada aati hai,1,0
5574,Dhaatt budbaak 100 crore ka ugahi krtey dono samdak camero main kaid hue they Is mamle mey dono sampadak jail bhi jaa chukey hai 2000 ki note main nano GPS chip wla bhi dikhaw thora,1,0
3997,In pakistani bhai ka kahna hai ki hatyare DayaBheel ke bhai aur bete thekoi aisi developing jo hum logon ne miss kar di ho JusticeForDayaBheel HindusUnderAttack HinduLivesMatters,0,0
195,Locusts corona virus ko khaa jaaye Cyclone unn locusts ko udaa lejaaye china meinaur fir Chinese log wo locusts khaa jaaye toh kaisa rhega,0,1
644,Itsly may bhi tableeghi jamaat walay hi laye thay corona,1,1
3286,1 Dost Aapki baat bilkul sahi hai Problem corona patient se nahi corona hone ke baad log usse deal kaise karte hai us baat se hai Tablighi jamaat ne India or pakistan main ek jaisa ka,0,0
3117,Ye BJP join karne ke liye khopadi mdin dimag nikal ke bhussa bharna jaroori hai kya MP mein kitne case hai Phogat ji Udhar toh koi link nahi hai jamaat ka udhar kya bhana hai Wahan bimar hone waalon ko yeh bolna uchit hoga k,1,0
3576,Konsa Khalistan terrorist farmers protest se pehle to loko itna Khalistan ke ba,1,0
6563,Ye ladki apne Bhai ke sath Sex krti hai,1,0
2208,Lekin hindustan me corona carrier toh ek h bna tabligi jamaatusse pehle bahar se aye logon ne failayalekin wo sankhya bhut kam thi jo cover ho jaati aapke chahete jamat ne har seher tak panucha diya,1,1
3719,Tu Kiska pet hai wo v Bata deta Protest farmers ka Chal raha hai Khalistan kaha se aa Gaya Modi bhut,1,1
973,Tablighi jamat ka koai metal nahi pahuchaNorth India ko to Tablighi corona hua haikeral mukat hai,1,1
720,Corona failaya kisne madarsachhaap Tablighi jamaat kauye,1,1
7160,Hindustan Abhi education ki jarurat h,0,0
3897,HindusUnderAttack hindu ghar par attanki humla karne wale attanki ghar par buldozer chalaye inko jail mei dale,1,1
2804,Ap Desh ke liye nhi ab Ap bjp KE liye lad rahi ho or corona virus tableegi Jamaat ne nhi felaya corona virus un logo ne felaya h jo videsho se yaatra karke aaye saat me corona virus laye or airport par unka checkup NHI hua jese nami chehra h,1,1
2567,Jab Media Ne Chillaa Chillaa Ke KehDiya Tha K Corona Jamaati Faila Rahe Hain To Bachan Family Aur Anupam Kher Ki Family Ko Jamaat Me Jane Ki Kya Zarurat Thi,1,1
4026,Besharmo abhi koi Hindu ne kiya hota road pe baith kar bhonk rahe hote sab AftabAminPoonawalla LiberalismIsAMentalDisorder LiberalismIsAMentalDisease HindusUnderAttack Bollywood,1,1
33,Aisi baat kyo krte ho Jisse gaali khaani pdey Corona virus ram mandir ke kaaran huaa hai Haan bhaee China ne dekhaa Ki India mei ram mandir ban rhaa hai Babri masjid ko giraa ke To hum corona failaa det,0,1
6300,Ye to waise hi aadhi akal wali hai to iski kya sune,1,0
4064,Kya Ye hai Shanti Priya log Aise Ghadiyon ko fansi ki saja bhi kam hai JusticeForHimankBansal HimankBansal HindusUnderAttack,1,0
6549,Bagwa Kabhi Bhi Love Trap Nhi Ho Sakta Kui Ki Hum Hindu Kisika Conversion Nhi Kartha Or Kartha Tho Aj Karla Story Film Ka Jaga Bagwa Story Hota Wake Up Reality Bagwa Humara Sawbhiman Hai Grav Sa Kaho Hum Hindu Hai Jai Sri Ram,0,0
1698,Iska ilaaj aap log hi hai wo kaisa wo aisey ke aap log pehle sudhar jao jamaat aur hindsutan ka jhoota corona khud ba khud sudhar jayegadhanyawaad,1,1
2793,jahili jamaat bol ne ke liye to paise diye hongekya hai na ab tak to koi bhi sangh ya bjp ke neta to saamne nahi aaye ye bolne ke liye mai bhi corona virus me itna dhan diya hu bolnemadum aap ek wrestler ho thoda dhyan se bolo Jo bhi boln,1,1
2223,Agar China Mai Jamatio Ne Corona Felaya Hota To Pata Chalta Waha Kaisi Pent Utar Jaati Waha Inki Itni Jubaan Nahi Chalti Jitni Bharat Mai Chalti Hai Jis Desh Ka Khate Hai Usko Hi Barbaad Karne Par Tule Hai Shame On You Jamaat Ke Chamcho,1,1
3765,Hindu or sikh ki baat hi ni aayi bhen Ye swamy ho ya koi bhi prr jo protest mai khalistan k naare lagaye vo bekar baat h apna alg protest kro bhyi yha nhi ye protest farmers ka please eyse hi rhen,0,0
3867,Love Jihad aur Dharmantran ke Khilaf Sakht Kanoon aana chahiye aaj kitne states ki demography change ho gayi h lovejihaad HindusUnderAttack,0,0
6056,India mat raho a to bhagwan ka dash hai koi Muslim ka nahi madar harki,1,0
6444,Waahh arree diddii,0,0
4396,Haryana me protest tha vaha to bjp ki government thi kya kr liya unhone hta dete fake farmers ko Sab unke hath me tha police vagera sab magar kuch nahi kia logo ko pareshan hone diya,1,0
4664,Abe Delhi ake to dekh Kya fake news dekh ke boli ja rahe pure India ke farmers protest pe hai ye news to dikhani hi ni isne ik bar drama chodke news try karo for a change modi ne inhand salary Kam kardi private sector ki Y,1,0
3759,Baat wo nahi hai Pura protest hi hijacked hai Mudda farmer bill kam aur Khalistan bill zyada hai Just listen to their speeches,0,0
5338,LOL U say Adani baadh raha haihamara pesa Modi JI ne leke Adani k pocket Mai dal deaa When Adani falltho ee ku nehi bola Tune ADANI se hama ra pesaa leke Hindenburg ko Dee deaa,1,1
3228,Yahi to aap logo ki Nafrat ka Pranam h Yaha Har ek ko Coronavirus se Bachana h kyuki ek bhi Ise dubara Failane k liye kafi h Par aap logo ko to isi m aanand ata h K agar Hindu h to Corona ho jay,1,0
5622,Nano Technology GPS Chip,0,0
3905,Ek party do sanatani deviyo se dar gaiise kehte hai santan ka dar Or ye dar achcha hai Dekh k sukoon hua Upper cast k vote to waise bhi koi nhi deta tum jaiso ko mahila vote pe jayga Lower caste bata hua hai so lad,1,0
2278,Tu Dr hai to virus infected logo Ka ilaag Kar ya phir Kisi saad Jaise ko personally treatment de rahi hai Ya phir darr lag Raha hai ki tumhe bhi Corona ho Gaya to Jo mullo ki jamaat Tumne paali hai wo Hindu ko gaali kaise dega,1,1
7813,ye Sacha hai aisi ghatna kai baar ho hua hai aur abhi bhi duryavevahaar jaataa hai aise lagtahai hai jaise tamilnaidu bharat ka hissa hai hi nahi hai,0,1
1402,Ji bilkul qki Corona is made by Tablighi bhais India aur puri duniya mein to in Tablighi bhaiyon ne hi Corona felayi hai isnt it,1,1
740,Kuch bhi keh jamaat ne corona toh failaya hi,1,1
4901,Pathaan ne le liya achhe se na Kar lo isko boycott achhe se fir,0,0
7269,Sarkar me baite nafrat pe nafrat bat raha hai bhai nehi hota to kia hota,0,0
6303,Bina conversion ke islaam fel hi nhi sakta,1,0
5380,Hindenburg ka annual target adani se poora ho gayaab saare ghotaale ye tuchiya 5 employees ki company thodi dekhegi,1,0
7531,Ye chutiya media waale kabhi nahi shudrege bhai aese bevakoof mat banaya karo pta nahi ye bevakoof log kyu indian mein koi sa bhi flag use kar lete hai,1,1
4513,kya bahana hai Kitna zooth bologe Sushant k naam peSushant bhi upar se dekhke yahi soch raha hoga kya yahi hai uske fans ka pyar Farmers gar 200 din se border par,1,0
675,Anpad aurat Tableeghi jamaat ne nahi phelaaya Corona virus,1,1
4193,Kya iss desh me Hindu raily bhi nhi nikal Sakta HindusUnderAttack,0,1
3842,App log farmers ko insaf kyun nahi detay iss se aap logon ke mentally ka pata chalta hai ke Pakistan ke Imran Khan thek kharain hain ke India main minorities ke saat Kya hota hai iss liye woh sab India main azadi ke liye pr,0,0
1816,Desh ke secular hindu kr rhe h mishraji aur kuch to secular log itne khafa h ki wo bol rhe h tabliqi jamaat wale muslim nhi h jaha aisi soch wale log h fir kaise harayenge corona ko,1,1
5571,2000 nano GPS chip se,0,0
7747,Sir koi farji news nhi h ye sab news sach h hmlog av tamilnadu me hi h aur ek news paper me dekha ja rha h ki tamilnadu ka cm mk Stalin ka kahan h ki 20march se pahle sab Hindi vasi apne Ghar ko Laut jaye plzzzz sir kux help kijiye plz,0,1
6844,Ya Allah Hamari Maa aur Beheno ki Zalimo se Hifazat farma Ameen,0,1
7025,Dekho lagtasanatan dharm bhadva giri pe utar gya,1,1
2101,Corona Bomb Modi Aur Trump The Jiski Wajeh Se Corona Cases Gujarat Mein Teezi Se Phail ReTablighi Jamat Wale Chinmayanand Nahi Hai Nurse Ke Saamne Kapde Utaar Ne KoILYAS SHARAFUDDIN SLAVE OF ALLAH,1,1
6742,bs kr pagali rulayegi kya hm to mushil ko dur se na chuye,0,0
2102,Tablighi Jamaat ka kissa yaad karo janab Tab kya hua Jab deliberately Corona Failaya gaya tha Usi ki wajah se toh 100 guna cases badte gaye Fir bhi sab chup rahe Izzat karna sikho religions ki,1,1
5314,Bail ka taiyari karwa lijiyega CC ko khush krne ke liye Gandhi Bhagat singh wala episode dohrane mein hichkega nhi,1,0
1549,Media ne markaz ke naam per musalman ko corona failane ka zimmedar Bana Diya kya in ka bhi test hoga in ka kis jamaat se naam jodo ge,1,1
4216,Agr MunawarFaruqui maafi maang le to hume bhi bada dil dikha ke usse maaf krdena chahiye Ek mauka to shree ram ne rawan ko bhi dia tha dosto HindusUnderAttack,0,0
3324,Jakir naik 115 crore hindu virodhi,1,0
6917,Koi muslim ladki hai to mai ready hu paise bhi milenge aur ghar bhi life set hai,1,1
356,Agr Corona Virus ki waja se Aaaam ka season chala gaya To Me ne China se jung ka elan kardena hai SahiSays,0,1
1462,Arrey Aap tou 70 saal se mufat ka pel rahe hain ab kya hua Aap kee hee Jamaat to layi hai corona aur ab tou Plasma bhi hai bhai jaan,1,1
7090,Aaye khuda jitne v log is hadse me mare gaye unko hamesa hames ke lia janntul firdos me dakhil aata farma ameen,0,0
3221,Maulana Saad koi achha kaam nhi kia ki uska hr koi support karega1500 se jyaada Tablighi jama,1,1
5717,Phir 2000 ke bote me GPS nano chip mil jayega,0,1
5175,Pathaan MOVIE boycott kar k DESH agey badega kya Ya fir aDani jaise FRAUD ko pakad k usse paise WASOOL kar k DESH AGEY BADEGA,0,0
1752,Sabse bade aatnkwaadi to Tablighi thook jamat hai suwar saale thook thook ke corona faila the hai bhagg Jinah ki auladd,1,1
5254,Haraam ke paison se kuch bhi ban sakte hain ye log Baap to chara chor hai hi,1,0
4988,Boycott gang ke liye baan Aur jitne bhi positive log hai unke liye pathaan Pathaan1000crWorldWide,1,0
1773,Koi Media bole na boleSarkar kuch bhi bole lekin sachai to yahi hai ki Aaj Desh mein Corona ke badhne ke liye Tablighi Jamat hi jimmedar hainIsliye tu Dalali mat kar Dalle,1,1
1197,Mask laga lo guruji Waise bhi apke kayi sathiyon ko le chuka hai lapet me corona Waise wo bhi jamaat me gaye the kya,1,1
1879,Yeh to sabko pata hai Kisi ko koi shaq bhi nahi hai Aaj india main corona ki ye halat Sirf tablighi jamaat ki vajah se hai Or I should be saying jahil jamaat ki vajah se,1,1
2669,Tablighi Jamaat ke Link se 5000 logo ko Corona hua thaa or Baki jo bache 48000 woh kanha se ayePata nahi aaj kal dusre ya tisre din mein 10000 ko Corona ho raha hai abhi pata nahi ye konsa Jamaat hai,1,1
7980,Ye youtuber sala sahi me andhakat h Tere hisab se niramla sita raman achi h,1,0
2017,Modia Nizamuddin se tablighi jamat walo ne Corona pure desh me phelaya Me ne Ahemdabad se pure Gujarat me TrumpVirus corona phelaya For modia its Jamati Virus For Me its TrumpVirus,1,1
2006,Tihari ab corona ka data dete samay ye data bhi alaga se dena ki Zee News ke zamatiyon ki wajah se kitne corona case badhe hain India meinjaise Tablighi Zamatiyon ke liye deta thaZahilZeeNews,0,1
3894,Bhagwan Parshurams Murti vandalized in Udaipur Rajasthan What is happening against Hindus in india HindusUnderAttack Hinduism HindusLivesMatters Hinduism,0,1
3238,Prayagraj me Tablighi Jamatiyo ke mudde pe ek Musalmaan ne ek Dalit ki hatya kiya hai Dusaro ko gyaan pelne se pahle check kar liya karo Tabligi Jamaat walo ne Corona failaya hai Yahi sacchai hai Doct,1,1
2079,Sacha patrakar ye usi channel me debate host krta hai jisne ye keh Diya ki tablighi jamaat Ka Pakistan connection hai aur Pakistan ne hi India me corona failane ki saajish rachi hai,1,1
397,aisa nahi hoga kyoki esme bahut si bate hai jo media aur govt dono ne janta k sath share nahi corona virus k research se related in nagalandchina ko gherne ka matalab khud ko fasana hoganorth east apna abhi bacha h,0,1
2789,Chalo Kam se kam corona to nahi faila rahiJamaat walo ki fuhadpanti se to inko sunna hi behtar hai agar wo aaj golgappe bhi bech rahi hoti fir bhi baat to sahi hai Kannu Babukhuda na kare aapko corona chhueykahin aap usi se pooch na ba,1,1
4701,Diljit ya tu fuddu hai ya kisi agenda kay lye sab kar raha hai Koi na put jald akal aa javegi FarmersWithModi FakeFarmersProtest,1,1
4073,Ab aise logo ki ham maa chodenge tou bhosdike victim card khelne lagenge Ki ham minority hai ji hamare sath galat ho ra Enko saalo ko 3rd degree do Or jail mai daalo HindusUnderAttack HindusUnderAttackInIndia HinduLivesMatters,1,0
6271,Propoganda Idhar bhi manipulate karne kaa kaam kar diya Dekho ek dharm hain jis ne puri dunia me apni harkete karni chaalu kar di ek majhab hain jo Puri duniya me in naamo se jana jata hain atankwad love jihad Forcefully conversation Peaceful majhab hain ji,1,0
4762,Devnathji kapil sharma ki movie ne delivery boy ki garibi ka majak udaya haiaisi kharab situation modi ji ke Amritkaal mein dikha kar desh ka apmaan kiya hai ye movie release nahi honi chahiye boycott zwigato Bhai Aap saath ho ya path,1,1
1520,Agar abh Corona jyada fell gya toh himat hogi toh modi se saaf pushna pehle toh jamaat ne Corona kar diya tha phir sikho ne abh bolna Godi media,1,1
5369,Ye wohi baat ho gyi ki Hindenburg report ke kaaran Adani 75 gira ki 100 badha,0,0
1379,Ye jo berojgari badi hai ye tare jamaat ki hi den hai pata to hoga tujhe corona aaya kaha se hai nahi pata to kisi moulve se puch lena,0,0
1024,Bilkul sahi kah rahe ho deepak tabligi jamaat ki wajah se pure desh mein Corona phel gaya,1,1
2588,Jab visa leke aaye the ye log To chhupe kyu the Jab delhi me Tablighi ka case mila uske baad maulana kyu bhaag gaya Aur jab delhi me corona ke positive cases mile to dusri jagho pe Tablighi ke logo ko aur foreign clerics,1,1
5016,Yaha aur bhe sanatani hai vo bhe gavar abhi bhi boycott pathaan bol Rai hee,1,0
2858,Ham ya app kon hote hein gyan dene waleraha jamaat ke logon ka to mein apko bata do ye log bahut seedhe hote hein bhed bhaw unch nich jaat paat amir garib nhi janteshayad ESI wajah se jamaat,1,1
5757,Wahi rishta hai jo 2000 Notes aur Nano GPS Chip mein hai,0,1
1630,Jamaat gaya hai toh body ke har kone mein corona bhar ke laya hoga Special jeb banayi hogi thook carry karne ke liye sirf mask se kya hoga,1,1
3524,Congress ki chronology samajho pahle Rafaelfir CAAfir Farmers protestfir BBC documentaryfir Hindenburg fir Bageshwar Dham jab sabme fail ho gaye tou ab Khalistan andolanKoshish ye hai ki kisi bhi tarah 2024 mai Modi ko rokna h,1,0
5108,PathaanFlopHai Mai khush hu ki Urduwood ki sari Hekdi nikal di 1Bande ne,1,0
3608,Government logo ka brainwash kar rahi hai khalistan ke naam pe protest to farmers bill ke liye hai na ki khalistan or whatever,1,0
7141,Bhagwan bhi nahi bacha paye,0,0
235,ko China aage se Ladakh me Laal Aankh dikhane ke challenge dene ke saath saath peeche se Chinese Corona Virus bhi ghusa diya ModiHaiTohMumkinHai,0,0
5091,Tihari babu ye nhi bta rahe Boycott gang tha kisko jisko ache se Ragad diya pathaan ne ye lo bhakto Ab toh tumhare papa ko bhi tumse sarmindgi mahsus ho rahi hai nikamo,1,0
3797,Kai BJP de Dalal gobbar Khan ale farmers protest nu khrab krn di kosish kr rahe aa te es protest nu Khalistan nal jod rahe aa oh ik alag mudda ae te eh alag so Bach k raho aa jo apni izzat loka kol bech k star ban gye ehda de loka to kinara kro te apne haqqan lyi ldo waheguru g,1,0
4119,HindusUnderAttack bollwood lagatar hamare bhagwan ko badnam or khuchit dikharaha he rawan kuch v tha ek dharm pe chalta tha shiv ji ka upasak tha rawan ko muglo jesa pes karke aapman kiya he koi mula ni tha jo dhadi rak ke tika ni lagata tha BoycottbollywoodCompletely,1,0
3801,Khalistan aur Shaheen bagh aur anti caa protester farmers protest hijack karega toh kaha hi jaya,0,0
4954,Pathaan walon ki agli picture mein aap ka sahyog rahega naAap apna Boycott Gaana shuru kar do ek do dinn mein,1,0
5895,Afsos aapko 2000 ki note me nano GPS chip khojne ke liye koi award nahi mila So sad,0,0
1949,Aur corona time me tablighi ko permission kisne diya tha bhai Woh bhul gaye kya Aur delhi riot konse bjp neta ke speech se start hua ye bhi bhul gaye kya,1,1
7107,Abb log kisi k Marne par bhi aisa karenge,0,0
5675,Tamaam Andbhakton ke Bade Bhaiyya Sudhir Tihaadi 2000 ki Note me NANO GPS chip kab aayegi,1,0
3493,Pata hai deputy cm sirf 3000 votes se apni seat bacha paya tha or amanatullah 72000 votes se jeeta tha Shaheen bagh protest organize karke Ye hal tab tha jab already AAP 5 sal se power me thi,0,0
2672,Phir ABP news channel Corona ko Muslim bnane ki jitod mehnat mein laga hai ISS Dalal media ka ek aur chehra samne aaya hai SHOBHNA ke sath Tablighi jamaat ke Roop mein ek naye tarike se phir desh ko Baatne ki Muhim ched rakhi haiDalali karlo Paisa Kama lo jitna Kama skti ho,1,1
6662,Sanatan Dharma,0,0
2225,ji bilkul sach suna hai dilli me qareen 50 musalmanon ko maar dala ghar jala diye dukaane jala di haal me corona ki naam pr tableeghi jamaat ko bohot bura bhala bola our be izzat kiya kai muslims ki lynching hui,1,1
1107,Tablighi jamaat Ke Karan Desh Mein Itna Corona virus faila hai tablighi jamaat Ke Logon ke upar deshdroh Ka mukadma Hona chahie,1,1
6597,pigs khud khudke dushman hain kyun ki wo nbi ko maanate hain,1,0
819,bola tha na baar baar tableegi jamaat ka naam na lo corona lag jayega lag gaya,1,1
6235,Adhe dimag wali zlumic l ndi pehle tent toh utar le,1,0
6604,Isaki bhi 3 sautne h,1,0
7675,Utha lo bihari hathiyar,1,1
889,Filhaal to Tablighi corona fidayeens ki ho rahi haius par charcha kare,0,0
2438,Tum jaise kutte Ko jab tak sale andar danda nahin kiya jaega tum log sale sudharne wale nahin Ho Takleef ki jamaat atom bomb corona virus third stage mein aa chuka hai lekin yah religious community spreading ho rahi,1,1
818,jamaat ke log se corona virus faila sharaab ki lane mein tere toh khatm ho gaye,1,1
3415,Kabhi Shaheen bagh mai protest ho tohh aa jana,0,0
2342,Baat to sahi h Same jaise tabligi jamaat ko corona carrier bata diya aur daru k theke pr sb niyam bharast ho gyi Sarkar ko paisa se matlab h Chahe gai se aaye ya daru se,1,1
6573,Loda trap,0,0
3168,dekh muslims jamaati namaz tablighi or whatever term haters use woh sunke hum trigger hote hai humko bura lagta hai bas waise hi puja ka dekh ke usko bura laga hoga because it is concerned to his religion to,0,0
6977,Aisi harkat to mera dost sunny hi kr sakta hai,0,0
7130,Ase Andhktbhakt ko train ke aage bandena chahiye islam is a,1,0
1265,Teri hi ghr ate honge hmare aate to corona unka thk ho jata aur jamaat jana b chhod dete,1,1
7378,Mazaa aa gya dekh ke well done amit shahpyaar se maano toh theek warna usi bhaasa mein samjha dete haintikait se puch lenawoh v roya tha,1,1
5776,mene kaha na tha tu peda hi 2000 ki note me nano gps chip wale se chutya ban ne ke liye huva he vaise pura desh janta he suvarkar or godse dono gay the tabhi 377 hatne pe sakha me diwali jaisa mahol th,1,1
6826,Are to mat karo eesi tarah red black burkhe me band raho or mast penguin ki tarah jio waise bhi hindu dharm me conversion ka concept nahi hai tumlogo ki tarah to mast dibbe me band ho kar raho or ye eyes bhi dhak lo eese bhi saitan aa sakta hai,0,0
1229,O Corona kal aana is mulle ki maa chod dena iss mulle ke puri Tablighi jamat ki maa ka bhosda,1,1
6747,Wo sab to thik hai par ye penguin ban k kyu baithi hai,0,0
53,China Desh hai aur corona virus hai aur dono mc hai,1,1
7961,Ab bollywood boycott kon karega,0,0
5653,Note kaa GPS ka toh patah nahin par aap zaroor ghum shuda ho gaye hai Modiji se kaho aapke jeb mein jo 2000 note ke nano chip se doondh le aur ghar le aaye aapko facepalm NanoChip2000Note Demonetisation,0,0
160,Corona virus mein NarendraModi kehete hain Baati bujaoo thaali bajaaoo aur Ab ChinaIndia clashes mein kehenge News dekhna bandh karoProblem solveAray logo jaagh jawo IndiaChinaFaceOff,0,0
5453,Adani ko v yahi lagta tha Kuch v ho jaye hindenburg kuch na bigaad payega Jab samay kharab shuru hota hai na toh har jagah se band bajti hai Remeber 2012 Corruption charges nirbhaya Rape case Every thing came together P,0,0
1588,Kya haina ki halala ki paid iske upar soch hi nahi sakti Isko to Tablighi jamaat walon ke Saath rakhna chahiye Dono khus rehenge Corona sath,1,1
1590,Inka agenda aaj bhi khatm ni hota Tablighi jamaati ki wajah se 3540 corona case and khatra badh gaya uss par chup rahi lekin Victim card khelna nahi bhuli,1,1
5977,Exmuslim sahil aur Adam seeker Mohamed ke baap hai,1,0
4344,Bhai yeah tau theek hai lakin bro Yeah insaan esi layak hai yeah wohi insaan hai parliament mai attack ho raha hai aur yeah kah raha hai vulture ki tarah News chahiye thi woh bhi based on Fake narratives,0,0
5047,Ye Pathaan hai laalsinghchaddha nhi ki boycott ka shikar ho jayega AskSRK,0,0
3859,Ye RSS wale hai farmers protest ko badnam krne ke liye khalistan slogan ka use kr rhe hai,0,0
4408,Paisa mangwa lo har aadmi ka rate kharab kar diya hai fake farmer protest ne ab 500 aur biryani main bheed nahi ikathi hogi,1,1
2829,tum sirf masjid ke saam ne bheed jama hai voh yaad rakho Bandra relway station nazar nahi aata desh main nafrat phelana tou tum jeso se sikhe Suna hai Zee news ke head office main 52 logo ko corona ho gaya k,0,1
437,Chinteet hai zemedar hai to is tarah ke ilzam lagana kha tak thik hai ki kisi vises dharam ke liye ap ke andar itni nafrat Q corona virus china se kiya unko bolge ap ne ye Q laya jamatiyo ko ghaseeta jaraha Aj bhi latoor me 134,0,1
5348,Sach toh yeh hai koi doodh ka dhulaa nhibut main sure hoon Adani bas bahaana tha asli maksad kuchh aur thaBut thanks to Hindenburg Adani ke shares saste mein mil gye,1,1
3879,HindusUnderAttack in Hindustan HinduRashtra abolishminoritycommission in secular Bharat UPPolice Jai Hind Vande Mataram,0,0
1589,Aur yeh jo bewde theke pe bheed me Dhaka mukki kar rhe hai inka kya Corona hai bhai vo uska mauka chaiye vo Tablighi se mile ya bewdo se Vo failega,1,1
2781,main to CAA ka pakskar hu par ye batao ki vo corona jiska sarkar ko nahi pata unko kaise pata tha Ye sarkar se pehle citizen ke upar dosh madhna manjur nahi Tablighi Jamaat me hazaro log bahar se aakar ikhate kaise ho gaye Unko batayegi to,1,1
6506,Mai Islam ko utna hi Manta hu jitna tm mere shree Ram ko,0,0
5902,Sab 2000 ke note mein jo nano GPS chip hai uski galti hai,0,1
5888,2000 GPS Nano Chip,0,0
974,Sisodiya hee ghar me lagi aag ko bhujhao ab bhi tablighi and shanti doot delhi me corona badha rhen hai,1,1
1239,Madam babita ko ye bhi pata hai ki jamaat hoti kya h Or by the way unse ye poochh jaye ki jamatiyo me corona kahan se faila,1,1
2952,Eh bhai Kya Corona Yogi ji ka road show dekh Amitji se bhi bara tha Dono milkar sab Tablighi jamat se jyada failaya hoga Kahe Nagar nigam chunav ke liye Parshad banae gaye hai yeh log Aur ec ke dekh rekh mein voting hua Lekin Ral,1,1
2343,Arre MChodo ghar mein rahne bola hai toh rahona KYON logo ko pareshan kar rahe ho bina Corona Virus failaye baith nahi sakte kya Tablighi Jamaat ke aulaado jine do humko tum log marne ke liye hi paida hote ho hume jine do BHSDwalo Lockdown2,1,1
6605,App un 72 huro me samil hongi lge rho libarnduo,1,0
6836,Sabse jyda love jihad karte ho or tum logo ko aisa karme per paise milte hai,1,1
1498,Aur trump ko india ghumane wale bhi to jahilo ki jamaat ke hein Corona ke sankat me MP ke cm ki shapath lene wale bhi usi jamaat ke hein,1,1
4258,sabka saath Rohingyas ka jihad scheme,1,1
2423,Santaron ke ban hone per janta bhadki Janta ne santaron ke chhickal ke rass se kiya hamla Hairan kerne wali baat ye hai ki is dauran jamaat waale Corona mareez iss rass ki badaulat Corona ve hogaye,1,1
7101,Nhi waha masjid hi thi,0,1
7581,Jaai shri ram,0,0
7794,Are bhai tension mat lo ek biharen hai nehe rathod gribo ki aawaj hame umeed hai aap ka aawaj uthayegi laekin abhi up me bezzi hai jaao bhiren lallten jalaoo dekho bihari laat kha raha hai,0,0
2093,Jai Hind naya corona hai moorkh insaan tujhe to fark padega nahin corona badh jayega tu fir chal dega 25 50 ki jamaat le kar pradarshan karna hai to samay dekh kar karo kisne roka hai,1,1
2016,Lagta hai apni quom walo ka introduction de raha hai yaha thuka waha thuka har jagah jamaat walo be thuka aur badhaya corona in India Ye sachai hai jisko pura India janta hai,1,1
7157,Mohammad zubair Sade hue santro ki chaddi hi phaad deta hai Aur Allah ghaayal logo ko sehat de,1,0
5837,ke anusar 2000 ke note main state of art nano GPS chip lagi hai jo Chowkidar chor hai bolne se activate ho jati hai ModiMatBanao,0,1
188,BSNL ki salary fund Central aati hai Bhai koi MLA nahi rok sakti aur Rahi PPE kit mujhe ye bataye ki corona virus ke pandemics se,0,0
6028,Shaitan Allah ki marzi ke Bina bhi sab Kuch Kar sakta hai Maltlab Allah Shaitan se bhi kamzor hai Wo usse rok nhi sakta aur khud muslim ko kehta hai ke Shetan se bach ke rahain,1,0
